ID,Title,Genre,Score,SinopsisPalabra,Sinopsis,Type
223,Dragon Ball,"Action, Adventure, Comedy, Fantasy, MartialArts, Shounen, SuperPower,",8,"Gokuu. Son. is. a. young. boy. who. lives. in. the. woods. all. alone. that. is. until. a. girl. named. Bulma. runs. into. him. in. her. search. for. a. set. of. magical. objects. called. the. ""Dragon. Balls. "". Since. the. artifacts. are. said. to. grant. one. wish. to. whoever. collects. all. seven. Bulma. hopes. to. gather. them. and. wish. for. a. perfect. boyfriend. Gokuu. happens. to. be. in. possession. of. a. dragon. ball. but. unfortunately. for. Bulma. he. refuses. to. part. ways. with. it. so. she. makes. him. a. deal:. he. can. tag. along. on. her. journey. if. he. lets. her. borrow. the. dragon. ball's. power. With. that. the. two. set. off. on. the. journey. of. a. lifetime. They. don't. go. on. the. journey. alone. On. the. way. they. meet. the. old. Muten-Roshi. and. wannabe. disciple. Kuririn. with. whom. Gokuu. trains. to. become. a. stronger. martial. artist. for. the. upcoming. World. Martial. Arts. Tournament. However. it's. not. all. fun. and. games;. the. ability. to. make. any. wish. come. true. is. a. powerful. one. and. there. are. others. who. would. do. much. worse. than. just. wishing. for. a. boyfriend. To. stop. those. who. would. try. to. abuse. the. legendary. power. they. train. to. become. stronger. fighters. using. their. newfound. strength. to. help. the. people. around. them. along. the. way.","Gokuu Son is a young boy who lives in the woods all alone—that is, until a girl named Bulma runs into him in her search for a set of magical objects called the ""Dragon Balls."" Since the artifacts are said to grant one wish to whoever collects all seven, Bulma hopes to gather them and wish for a perfect boyfriend. Gokuu happens to be in possession of a dragon ball, but unfortunately for Bulma, he refuses to part ways with it, so she makes him a deal: he can tag along on her journey if he lets her borrow the dragon ball's power. With that, the two set off on the journey of a lifetime. They don't go on the journey alone. On the way, they meet the old Muten-Roshi and wannabe disciple Kuririn, with whom Gokuu trains to become a stronger martial artist for the upcoming World Martial Arts Tournament. However, it's not all fun and games; the ability to make any wish come true is a powerful one, and there are others who would do much worse than just wishing for a boyfriend. To stop those who would try to abuse the legendary power, they train to become stronger fighters, using their newfound strength to help the people around them along the way.",tv
225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, MartialArts, Shounen, SuperPower,",8,Emperor. Pilaf. finally. has. his. hands. on. the. Black. Star. Dragon. Balls. after. years. of. searching. which. are. said. to. be. twice. as. powerful. as. Earth's. normal. ones. Pilaf. is. about. to. make. his. wish. for. world. domination. when. he. is. interrupted. by. Gokuu. Son. As. a. result. Pilaf. flubs. his. wish. and. accidentally. turns. Gokuu. back. into. a. child. After. the. wish. is. granted. the. Black. Star. Dragon. Balls. scatter. across. the. galaxy. However. Gokuu. discovers. that. they. will. cause. the. Earth. to. explode. unless. they. are. all. brought. back. within. a. year. Uniting. with. his. granddaughter. Pan. and. a. young. adult. Trunks. Gokuu. sets. off. on. an. adventure. through. the. universe. to. find. the. Black. Star. Dragon. Balls. and. save. his. planet. from. destruction.,"Emperor Pilaf finally has his hands on the Black Star Dragon Balls after years of searching, which are said to be twice as powerful as Earth's normal ones. Pilaf is about to make his wish for world domination when he is interrupted by Gokuu Son. As a result, Pilaf flubs his wish and accidentally turns Gokuu back into a child. After the wish is granted, the Black Star Dragon Balls scatter across the galaxy. However, Gokuu discovers that they will cause the Earth to explode unless they are all brought back within a year. Uniting with his granddaughter Pan and a young adult Trunks, Gokuu sets off on an adventure through the universe to find the Black Star Dragon Balls and save his planet from destruction.",tv
30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, MartialArts, Shounen, SuperPower,",9,"Seven. years. after. the. events. of. Dragon. Ball. Z. Earth. is. at. peace. and. its. people. live. free. from. any. dangers. lurking. in. the. universe. However. this. peace. is. short-lived;. a. sleeping. evil. awakens. in. the. dark. reaches. of. the. galaxy:. Beerus. the. ruthless. God. of. Destruction. Disturbed. by. a. prophecy. that. he. will. be. defeated. by. a. ""Super. Saiyan. God"". Beerus. and. his. angelic. attendant. Whis. start. searching. the. universe. for. this. mysterious. being. Before. long. they. reach. Earth. where. they. encounter. Gokuu. Son. one. of. the. planet's. mightiest. warriors. and. his. similarly. powerful. friends.","Seven years after the events of Dragon Ball Z, Earth is at peace, and its people live free from any dangers lurking in the universe. However, this peace is short-lived; a sleeping evil awakens in the dark reaches of the galaxy: Beerus, the ruthless God of Destruction. Disturbed by a prophecy that he will be defeated by a ""Super Saiyan God,"" Beerus and his angelic attendant Whis start searching the universe for this mysterious being. Before long, they reach Earth where they encounter Gokuu Son, one of the planet's mightiest warriors, and his similarly powerful friends.",tv
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, MartialArts, Shounen, SuperPower,",10,Five. years. after. winning. the. World. Martial. Arts. tournament. Gokuu. is. now. living. a. peaceful. life. with. his. wife. and. son. This. changes. however. with. the. arrival. of. a. mysterious. enemy. named. Raditz. who. presents. himself. as. Gokuu's. long-lost. brother. He. reveals. that. Gokuu. is. a. warrior. from. the. once. powerful. but. now. virtually. extinct. Saiyan. race. whose. homeworld. was. completely. annihilated. When. he. was. sent. to. Earth. as. a. baby. Gokuu's. sole. purpose. was. to. conquer. and. destroy. the. planet;. but. after. suffering. amnesia. from. a. head. injury. his. violent. and. savage. nature. changed. and. instead. was. raised. as. a. kind. and. well-mannered. boy. now. fighting. to. protect. others. With. his. failed. attempt. at. forcibly. recruiting. Gokuu. as. an. ally. Raditz. warns. Gokuu's. friends. of. a. new. threat. that's. rapidly. approaching. Earth. one. that. could. plunge. Earth. into. an. intergalactic. conflict. and. cause. the. heavens. themselves. to. shake. A. war. will. be. fought. over. the. seven. mystical. dragon. balls. and. only. the. strongest. will. survive. in. Dragon. Ball. Z.,"Five years after winning the World Martial Arts tournament, Gokuu is now living a peaceful life with his wife and son. This changes, however, with the arrival of a mysterious enemy named Raditz who presents himself as Gokuu's long-lost brother. He reveals that Gokuu is a warrior from the once powerful but now virtually extinct Saiyan race, whose homeworld was completely annihilated. When he was sent to Earth as a baby, Gokuu's sole purpose was to conquer and destroy the planet; but after suffering amnesia from a head injury, his violent and savage nature changed, and instead was raised as a kind and well-mannered boy, now fighting to protect others. With his failed attempt at forcibly recruiting Gokuu as an ally, Raditz warns Gokuu's friends of a new threat that's rapidly approaching Earth—one that could plunge Earth into an intergalactic conflict and cause the heavens themselves to shake. A war will be fought over the seven mystical dragon balls, and only the strongest will survive in Dragon Ball Z.",tv
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, MartialArts, Shounen, SuperPower,",8,Following. the. defeat. of. a. great. adversary. Gokuu. Son. and. his. friends. live. peaceful. lives. on. Earth. Meanwhile. in. space. Beerus. the. God. of. Destruction. awakens. from. his. long. slumber. having. dreamed. of. an. entity. known. as. a. Super. Saiyan. God. With. the. help. of. his. assistant. Whis. Beerus. looks. for. this. powerful. being. as. he. wishes. to. fight. a. worthy. opponent. After. discovering. that. the. Saiyan. home. planet. was. destroyed. he. tracks. down. the. remaining. Saiyans. on. Earth. looking. for. Gokuu. specifically. Having. only. heard. of. the. Super. Saiyan. God. in. legends. Gokuu. and. his. comrades. summon. Shen. Long. the. Eternal. Dragon. who. they. find. out. is. afraid. of. Beerus. After. learning. the. secret. of. the. Super. Saiyan. God. an. intense. battle. between. Gokuu. and. Beerus. commences. the. immense. power. of. which. puts. the. Earth. in. terrible. danger.,"Following the defeat of a great adversary, Gokuu Son and his friends live peaceful lives on Earth. Meanwhile, in space, Beerus the God of Destruction awakens from his long slumber, having dreamed of an entity known as a Super Saiyan God. With the help of his assistant, Whis, Beerus looks for this powerful being, as he wishes to fight a worthy opponent. After discovering that the Saiyan home planet was destroyed, he tracks down the remaining Saiyans on Earth, looking for Gokuu specifically. Having only heard of the Super Saiyan God in legends, Gokuu and his comrades summon Shen Long the Eternal Dragon, who they find out is afraid of Beerus. After learning the secret of the Super Saiyan God, an intense battle between Gokuu and Beerus commences, the immense power of which puts the Earth in terrible danger.",movie
25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""","Action, Adventure, Comedy, Fantasy, MartialArts, Shounen, SuperPower,",8,Earth. is. finally. peaceful. again. but. this. calm. is. short-lived. The. remnants. of. Frieza's. army. led. by. Sorbet. and. his. right. hand. Tagoma. arrive. on. Earth. in. order. to. summon. Shen. Long. with. the. goal. of. resurrecting. their. old. master. To. do. so. they. threaten. Emperor. Pilaf. Shuu. and. Mai. for. the. Dragon. Balls. in. their. possession. Once. successfully. revived. Frieza. who. had. been. stoking. his. hatred. for. Gokuu. Son. and. Future. Trunks. in. Hell. proclaims. that. he. will. not. be. content. until. they. are. dead. by. his. hand. Sorbet. informs. him. that. Future. Trunks. has. not. been. heard. of. in. years. and. Gokuu's. power. has. far. surpassed. even. that. of. the. mighty. Majin. Buu. Unfazed. Frieza. responds. that. he. only. requires. a. few. months. of. training. before. being. capable. of. defeating. Gokuu. Will. Frieza. be. able. to. exact. revenge. upon. his. nemesis. or. will. Gokuu. Vegeta. and. their. friends. prevail. against. adversity. saving. Earth. once. more.,"Earth is finally peaceful again, but this calm is short-lived. The remnants of Frieza's army, led by Sorbet and his right hand Tagoma, arrive on Earth in order to summon Shen Long with the goal of resurrecting their old master. To do so, they threaten Emperor Pilaf, Shuu, and Mai for the Dragon Balls in their possession. Once successfully revived, Frieza—who had been stoking his hatred for Gokuu Son and Future Trunks in Hell—proclaims that he will not be content until they are dead by his hand. Sorbet informs him that Future Trunks has not been heard of in years, and Gokuu's power has far surpassed even that of the mighty Majin Buu. Unfazed, Frieza responds that he only requires a few months of training before being capable of defeating Gokuu. Will Frieza be able to exact revenge upon his nemesis, or will Gokuu, Vegeta, and their friends prevail against adversity, saving Earth once more?",movie
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, SuperPower,",6,"Some. time. ago. the. influential. and. powerful. Toue. Inc. bought. the. island. of. Midorijima. Japan. with. the. plans. of. building. Platinum. Jail. a. luxurious. utopian. facility. Those. who. are. lucky. enough. to. call. it. home. are. the. wealthiest. citizens. in. the. world. The. original. residents. of. the. island. however. were. forced. to. relocate. to. the. Old. Residential. District;. and. after. the. completion. of. Platinum. Jail. they. were. completely. abandoned. . ""Rib"". and. ""Rhyme"". are. the. most. common. games. played. on. the. island. Rib. is. an. old. school. game. in. which. gangs. engage. in. turf. wars. against. each. other. while. Rhyme. is. a. technologically. advanced. game. wherein. participants. fight. in. a. virtual. reality. To. be. able. to. play. Rhyme. you. must. have. an. ""All-Mate"". (an. AI. that. typically. looks. like. a. pet). and. the. match. must. be. mediated. by. an. ""Usui. "" Aoba. Seragaki. has. no. interest. in. playing. either. game;. he. prefers. to. live. a. peaceful. life. with. his. grandmother. and. All-Mate. Ren. However. after. getting. forcefully. dragged. into. a. dangerous. Rhyme. match. and. hearing. rumors. about. disappearing. Rib. players. all. of. Aoba's. hopes. of. living. a. normal. life. are. completely. abolished.","Some time ago, the influential and powerful Toue Inc. bought the island of Midorijima, Japan, with the plans of building Platinum Jail—a luxurious utopian facility. Those who are lucky enough to call it home are the wealthiest citizens in the world. The original residents of the island, however, were forced to relocate to the Old Residential District; and after the completion of Platinum Jail, they were completely abandoned. ""Rib"" and ""Rhyme"" are the most common games played on the island. Rib is an old school game in which gangs engage in turf wars against each other, while Rhyme is a technologically advanced game wherein participants fight in a virtual reality. To be able to play Rhyme, you must have an ""All-Mate"" (an AI that typically looks like a pet), and the match must be mediated by an ""Usui."" Aoba Seragaki has no interest in playing either game; he prefers to live a peaceful life with his grandmother and All-Mate, Ren. However, after getting forcefully dragged into a dangerous Rhyme match and hearing rumors about disappearing Rib players, all of Aoba's hopes of living a normal life are completely abolished.",tv
31339,Drifters,"Action, AdultCast, Adventure, Comedy, Fantasy, Historical, Isekai, Samurai, Seinen,",8,"At. the. Battle. of. Sekigahara. in. 1600. Toyohisa. Shimazu. is. the. rearguard. for. his. retreating. troops. and. is. critically. wounded. when. he. suddenly. finds. himself. in. a. modern. gleaming. white. hallway. Faced. with. only. a. stoic. man. named. Murasaki. and. hundreds. of. doors. on. both. sides. Toyohisa. is. pulled. into. the. nearest. door. and. into. a. world. completely. unlike. his. own. The. strange. land. is. populated. by. all. manner. of. fantastical. creatures. as. well. as. warriors. from. different. eras. of. Toyohisa's. world. who. were. thought. to. be. dead. Quickly. befriending. the. infamous. warlord. Nobunaga. Oda. and. the. ancient. archer. Yoichi. Suketaka. Nasu. Toyohisa. learns. of. the. political. unrest. tearing. through. the. continent. Furthermore. they. have. been. summoned. as. ""Drifters"". to. fight. against. the. ""Ends"". people. who. are. responsible. for. the. creation. of. the. Orte. Empire. and. are. trying. to. annihilate. the. Drifters. As. the. Ends. grow. more. powerful. so. does. the. Empire's. persecution. of. elves. and. other. demihumans. It. is. up. to. Toyohisa. and. his. group. of. unconventional. heroes. to. battle. in. a. brand-new. world. war. to. help. the. Empire's. subjects. while. protecting. the. land. to. claim. for. themselves. and. challenging. the. Ends.","At the Battle of Sekigahara in 1600, Toyohisa Shimazu is the rearguard for his retreating troops, and is critically wounded when he suddenly finds himself in a modern, gleaming white hallway. Faced with only a stoic man named Murasaki and hundreds of doors on both sides, Toyohisa is pulled into the nearest door and into a world completely unlike his own. The strange land is populated by all manner of fantastical creatures, as well as warriors from different eras of Toyohisa's world who were thought to be dead. Quickly befriending the infamous warlord Nobunaga Oda and the ancient archer Yoichi Suketaka Nasu, Toyohisa learns of the political unrest tearing through the continent. Furthermore, they have been summoned as ""Drifters"" to fight against the ""Ends,"" people who are responsible for the creation of the Orte Empire and are trying to annihilate the Drifters. As the Ends grow more powerful, so does the Empire's persecution of elves and other demihumans. It is up to Toyohisa and his group of unconventional heroes to battle in a brand-new world war to help the Empire's subjects, while protecting the land to claim for themselves and challenging the Ends.",tv
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Fantasy,",7,"Life. in. the. bustling. city. of. Orario. is. never. dull. especially. for. Bell. Cranel. a. naïve. young. man. who. hopes. to. become. the. greatest. adventurer. in. the. land. After. a. chance. encounter. with. the. lonely. goddess. Hestia. his. dreams. become. a. little. closer. to. reality. With. her. support. Bell. embarks. on. a. fantastic. quest. as. he. ventures. deep. within. the. city's. monster-filled. catacombs. known. only. as. the. ""Dungeon. "". Death. lurks. around. every. corner. in. the. cavernous. depths. of. this. terrifying. labyrinth. and. a. mysterious. power. moves. amidst. the. shadows. Even. on. the. surface. survival. is. a. hard-earned. privilege. Indeed. nothing. is. ever. certain. in. a. world. where. gods. and. humans. live. and. work. together. especially. when. they. often. struggle. to. get. along. One. thing. is. for. sure. though:. a. myriad. of. blunders. triumphs. and. friendships. awaits. the. dauntlessly. optimistic. protagonist. of. this. herculean. tale.","Life in the bustling city of Orario is never dull, especially for Bell Cranel, a naïve young man who hopes to become the greatest adventurer in the land. After a chance encounter with the lonely goddess, Hestia, his dreams become a little closer to reality. With her support, Bell embarks on a fantastic quest as he ventures deep within the city's monster-filled catacombs, known only as the ""Dungeon."" Death lurks around every corner in the cavernous depths of this terrifying labyrinth, and a mysterious power moves amidst the shadows. Even on the surface, survival is a hard-earned privilege. Indeed, nothing is ever certain in a world where gods and humans live and work together, especially when they often struggle to get along. One thing is for sure, though: a myriad of blunders, triumphs and friendships awaits the dauntlessly optimistic protagonist of this herculean tale.",tv
6746,Durarara!!,"Action, Mystery, Supernatural,",8,"In. Tokyo's. downtown. district. of. Ikebukuro. amidst. many. strange. rumors. and. warnings. of. anonymous. gangs. and. dangerous. occupants. one. urban. legend. stands. out. above. the. rest. the. existence. of. a. headless. ""Black. Rider"". who. is. said. to. be. seen. driving. a. jet-black. motorcycle. through. the. city. streets. Mikado. Ryuugamine. has. always. longed. for. the. excitement. of. the. city. life. and. an. invitation. from. a. childhood. friend. convinces. him. to. move. to. Tokyo. Witnessing. the. Black. Rider. on. his. first. day. in. the. city. his. wishes. already. seem. to. have. been. granted. But. as. supernatural. events. begin. to. occur. ordinary. citizens. like. himself. along. with. Ikebukuro's. most. colorful. inhabitants. are. mixed. up. in. the. commotion. breaking. out. in. their. city.","In Tokyo's downtown district of Ikebukuro, amidst many strange rumors and warnings of anonymous gangs and dangerous occupants, one urban legend stands out above the rest—the existence of a headless ""Black Rider"" who is said to be seen driving a jet-black motorcycle through the city streets. Mikado Ryuugamine has always longed for the excitement of the city life, and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the city, his wishes already seem to have been granted. But as supernatural events begin to occur, ordinary citizens like himself, along with Ikebukuro's most colorful inhabitants, are mixed up in the commotion breaking out in their city.",tv
226,Elfen Lied,"Action, Drama, Gore, Horror, Psychological, Romance, Seinen, Supernatural,",8,"Lucy. is. a. special. breed. of. human. referred. to. as. ""Diclonius"". born. with. a. short. pair. of. horns. and. invisible. telekinetic. hands. that. lands. her. as. a. victim. of. inhumane. scientific. experimentation. by. the. government. However. once. circumstances. present. her. an. opportunity. to. escape. Lucy. corrupted. by. the. confinement. and. torture. unleashes. a. torrent. of. bloodshed. as. she. escapes. her. captors. During. her. breakout. she. receives. a. crippling. head. injury. that. leaves. her. with. a. split. personality:. someone. with. the. mentality. of. a. harmless. child. possessing. limited. speech. capacity. In. this. state. of. instability. she. stumbles. upon. two. college. students. Kouta. and. his. cousin. Yuka. who. unknowingly. take. an. injured. fugitive. into. their. care. unaware. of. her. murderous. tendencies. This. act. of. kindness. will. change. their. lives. as. they. soon. find. themselves. dragged. into. the. shadowy. world. of. government. secrecy. and. conspiracy.","Lucy is a special breed of human referred to as ""Diclonius,"" born with a short pair of horns and invisible telekinetic hands that lands her as a victim of inhumane scientific experimentation by the government. However, once circumstances present her an opportunity to escape, Lucy, corrupted by the confinement and torture, unleashes a torrent of bloodshed as she escapes her captors. During her breakout, she receives a crippling head injury that leaves her with a split personality: someone with the mentality of a harmless child possessing limited speech capacity. In this state of instability, she stumbles upon two college students, Kouta and his cousin Yuka, who unknowingly take an injured fugitive into their care, unaware of her murderous tendencies. This act of kindness will change their lives, as they soon find themselves dragged into the shadowy world of government secrecy and conspiracy.",tv
